player_id,name_common,year_id,age,pos,team_id,tmRtg,franch_id,G,Min,MP%,MPG,P/36,TS%,A/36,R/36,SB/36,TO/36,Raptor O,Raptor D,Raptor+/-,Raptor WAR,PIE%,AWS%,USG%,AST%,TOV%,ORB%,DRB%,TRB%,STL%,BLK%,ORtg,%Pos,DRtg,2P%,3P%,FT%,3PAr,FTAr
garcifr01,Francisco Garcia,2015,33,SF,HOU,+3.5,HOU,14,200,5.0,14.3,8.4,34.7,2.8,3.2,2.6,1.9,-3.8,-1.8,-5.6,-0.3,1.2,-0.2,16.2,11.0,13.4,1.7,7.7,4.7,2.2,1.9,76.0,15.7,104.9,38.9,22.2,25.0,71.4,6.3
danietr01,Troy Daniels,2015,23,SG,HOU,+3.5,HOU,17,108,2.7,6.4,15.9,47.2,1.4,2.1,0.0,1.7,-2.7,-4.9,-7.5,-0.3,1.1,-0.9,21.6,5.9,9.3,0.0,6.1,3.1,0.0,0.0,92.2,19.4,111.4,50.0,30.2,75.0,91.5,8.5
capelca01,Clint Capela,2015,20,C,HOU,+3.5,HOU,12,90,2.3,7.5,13.3,40.9,0.8,14.9,4.1,2.1,-6.3,+2.3,-4.0,-0.1,5.7,6.3,21.3,3.6,11.3,12.3,31.8,22.1,0.6,7.8,84.2,21.4,97.0,48.3,,17.4,0.0,79.3
shvedal01,Alexey Shved,2015,26,SG,HOU,+3.5,HOU,9,59,1.5,6.6,18.3,50.3,1.9,2.5,0.6,3.2,-3.4,-6.2,-9.6,-0.2,5.7,3.2,24.9,8.1,14.8,1.9,5.6,3.7,0.8,0.0,95.6,23.5,110.1,33.3,33.3,81.8,50.0,45.8
mcdankj01,K.J. McDaniels,2015,21,SG,HOU,+3.5,HOU,10,33,0.8,3.3,12.4,34.6,2.3,5.6,2.3,1.1,-7.3,-8.1,-15.4,-0.2,1.3,-3.1,22.2,9.9,5.9,3.4,13.3,8.4,0.0,4.7,79.3,20.8,106.0,41.7,0.0,50.0,20.0,13.3
hillso01,Solomon Hill,2015,23,SF,IND,+0.3,IND,82,2381,60.0,29.0,11.8,50.7,3.0,5.1,1.4,1.9,-1.5,-0.2,-1.7,1.2,7.2,6.9,15.9,11.9,13.8,3.3,11.2,7.3,1.4,0.6,101.2,15.9,105.1,43.0,32.7,82.4,32.8,30.4
hibbero01,Roy Hibbert,2015,28,C,IND,+0.3,IND,76,1926,48.5,25.3,16.1,50.1,1.7,10.8,2.9,2.1,-2.3,+2.0,-0.4,2.3,10.8,10.3,21.3,7.4,11.8,9.0,21.9,15.5,0.5,5.1,101.3,21.2,100.6,44.8,0.0,82.4,0.3,28.7
westda01,David West,2015,34,PF,IND,+0.3,IND,66,1895,47.7,28.7,15.7,50.8,4.5,9.2,2.0,2.4,-1.4,+0.3,-1.1,1.6,12.6,11.9,21.0,20.1,13.7,6.4,19.7,13.1,1.3,2.0,103.0,21.5,101.9,47.9,20.0,73.9,2.9,23.5
stuckro01,Rodney Stuckey,2015,28,PG,IND,+0.3,IND,71,1874,47.2,26.4,18.5,52.8,4.5,5.1,1.4,2.4,+0.5,-0.2,+0.3,2.9,11.5,10.4,23.4,20.2,12.2,2.1,12.4,7.3,1.5,0.4,104.3,23.1,104.7,45.2,39.0,81.9,18.7,28.6
milescj01,C.J. Miles,2015,27,SG,IND,+0.3,IND,70,1841,46.4,26.3,19.8,52.5,1.6,4.5,1.8,1.5,+1.4,+0.2,+1.6,4.1,9.4,10.1,23.9,7.1,7.5,1.1,11.7,6.4,1.7,1.1,102.5,21.9,104.0,45.9,34.5,80.7,53.9,19.5
scolalu01,Luis Scola,2015,34,PF,IND,+0.3,IND,81,1659,41.8,20.5,17.8,51.5,2.4,12.3,1.5,2.2,+0.1,+0.6,+0.7,2.9,12.7,12.2,22.8,11.0,11.3,9.3,25.6,17.5,1.5,0.8,104.3,22.8,100.8,47.4,25.0,69.9,3.1,35.2
watsocj01,C.J. Watson,2015,30,PG,IND,+0.3,IND,57,1422,35.8,24.9,15.5,58.1,5.7,4.4,1.8,2.7,+0.1,+1.1,+1.3,2.9,11.3,12.0,18.8,23.3,16.9,1.4,11.2,6.3,2.1,0.5,110.3,19.4,103.8,45.9,40.0,82.6,42.0,40.0
hillge01,George Hill,2015,28,PG,IND,+0.3,IND,43,1267,31.9,29.5,21.1,57.9,6.7,5.5,1.8,2.1,+3.9,+1.7,+5.6,5.4,15.6,17.4,23.8,31.4,10.3,2.2,13.3,7.8,1.8,0.9,117.2,24.0,103.5,54.4,35.8,79.0,36.1,26.7
mahinia01,Ian Mahinmi,2015,28,C,IND,+0.3,IND,61,1146,28.9,18.8,8.9,51.6,1.1,12.0,2.6,2.0,-2.8,+2.4,-0.3,1.4,6.9,8.0,12.5,4.4,18.7,10.2,24.0,17.2,1.3,3.1,98.3,13.4,99.5,55.2,,30.4,0.0,48.1
sloando01,Donald Sloan,2015,27,PG,IND,+0.3,IND,53,1107,27.9,20.9,13.6,50.3,6.6,5.0,0.8,2.3,-1.2,-1.8,-3.0,-0.2,11.2,10.2,18.6,27.5,14.3,1.2,13.0,7.1,1.1,0.0,103.8,19.4,106.0,46.4,31.3,77.9,36.9,21.7
allenla01,Lavoy Allen,2015,25,PF,IND,+0.3,IND,63,1070,26.9,17.0,11.4,49.3,2.6,11.7,2.1,1.4,-0.4,+1.6,+1.2,2.2,10.7,12.8,15.2,10.9,11.1,12.8,20.5,16.7,0.7,3.1,109.0,16.4,102.1,47.2,,70.2,0.0,15.7
rudezda01,Damjan Rudez,2015,28,SF,IND,+0.3,IND,68,1047,26.4,15.4,11.9,59.1,2.0,1.7,0.8,1.7,-1.4,-2.8,-4.2,-0.8,4.7,5.3,13.8,7.9,14.7,0.9,4.1,2.5,0.8,0.4,104.7,13.2,108.6,53.8,40.6,69.6,64.6,8.7
copelch01,Chris Copeland,2015,30,SF,IND,+0.3,IND,50,828,20.9,16.6,14.4,46.8,2.4,5.2,1.0,2.8,-1.8,-2.9,-4.7,-0.8,4.8,2.4,21.3,9.9,15.2,3.1,11.7,7.4,0.7,1.0,88.3,20.6,106.2,42.0,31.1,73.3,53.9,14.5
priceaj01,A.J. Price,2015,28,PG,IND,+0.3,IND,10,193,4.9,19.3,21.0,54.2,5.4,2.8,0.8,2.0,+4.3,+1.7,+6.0,0.8,11.8,12.9,25.1,25.3,9.4,1.2,6.8,4.0,1.1,0.0,109.1,24.5,107.7,48.0,38.5,66.7,43.8,20.2
whittsh01,Shayne Whittington,2015,23,PF,IND,+0.3,IND,20,108,2.7,5.4,20.4,54.7,2.1,10.4,2.5,1.8,+2.5,-8.4,-5.9,-0.2,12.0,14.1,23.9,9.6,8.8,10.3,19.3,14.8,2.4,1.5,113.8,23.8,99.9,50.0,16.7,78.3,14.3,54.8
georgpa01,Paul George,2015,24,SF,IND,+0.3,IND,6,91,2.3,15.2,22.5,49.2,2.5,9.3,2.5,5.1,+0.7,+5.6,+6.3,0.4,9.3,6.6,32.8,11.8,18.2,4.9,21.7,13.4,2.8,0.9,86.7,31.6,98.9,33.3,40.9,72.7,44.9,22.4
paulch01,Chris Paul,2015,29,PG,LAC,+6.9,LAC,82,2857,72.4,34.8,20.8,59.6,11.2,5.0,2.3,2.5,+8.5,+2.1,+10.6,19.4,18.2,19.7,23.7,47.4,12.7,2.1,12.5,7.4,2.8,0.4,125.6,25.9,104.9,52.3,39.8,90.0,29.8,27.4
jordade01,DeAndre Jordan,2015,26,C,LAC,+6.9,LAC,82,2820,71.5,34.4,12.8,63.8,0.8,16.5,3.6,1.5,+3.4,+1.2,+4.6,10.4,13.8,18.0,13.6,3.2,12.8,16.2,32.4,24.5,1.5,5.4,126.1,14.8,98.5,71.3,25.0,39.7,0.7,88.2
redicjj01,J.J. Redick,2015,30,SG,LAC,+6.9,LAC,78,2409,61.0,30.9,20.2,62.2,2.2,2.6,0.7,1.5,+2.5,+0.7,+3.2,7.4,10.0,10.9,21.0,9.0,8.5,1.0,6.6,3.9,0.8,0.3,117.6,19.3,111.0,51.5,43.7,90.1,48.8,21.6
griffbl01,Blake Griffin,2015,25,PF,LAC,+6.9,LAC,67,2356,59.7,35.2,23.7,55.1,5.7,8.2,1.6,2.5,+3.2,-1.2,+2.0,5.7,15.4,14.4,28.4,26.2,10.2,6.1,17.9,12.1,1.4,1.2,113.2,28.6,105.8,50.4,40.0,72.8,2.2,37.3
barnema02,Matt Barnes,2015,34,SF,LAC,+6.9,LAC,76,2271,57.6,29.9,12.8,57.4,1.9,5.1,2.0,1.5,+1.0,+0.7,+1.6,5.1,6.7,7.4,14.9,7.2,11.6,2.6,12.2,7.5,1.5,1.8,108.4,14.3,106.6,56.9,36.2,77.9,60.3,15.2
crawfja01,Jamal Crawford,2015,34,SG,LAC,+6.9,LAC,64,1703,43.2,26.6,22.5,53.2,3.5,2.8,1.6,2.1,+1.1,-2.3,-1.2,1.3,10.0,9.5,27.6,14.9,8.8,1.2,6.9,4.1,1.8,0.7,106.2,26.1,108.6,44.8,32.7,90.1,43.4,30.0
hawessp01,Spencer Hawes,2015,26,PF,LAC,+6.9,LAC,73,1274,32.3,17.5,12.7,47.8,2.6,7.7,2.3,1.8,-4.7,-0.4,-5.1,-1.5,6.4,4.8,17.9,10.0,12.1,2.7,19.7,11.4,1.0,3.4,94.6,17.4,104.4,45.2,31.3,64.7,42.4,16.4
davisgl01,Glen Davis,2015,29,PF,LAC,+6.9,LAC,74,904,22.9,12.2,12.4,49.5,1.6,7.1,2.6,1.6,-5.8,+1.5,-4.3,-0.7,5.7,5.3,16.7,6.3,11.6,5.5,15.4,10.5,2.3,1.9,99.6,16.6,103.8,46.6,0.0,63.2,1.6,37.3
riverau01,Austin Rivers,2015,22,PG,LAC,+6.9,LAC,41,791,20.0,19.3,14.0,48.8,3.3,4.0,1.8,1.7,-3.9,-0.2,-4.1,-0.6,6.0,5.3,19.0,12.8,10.5,2.2,9.6,6.0,1.9,0.7,98.3,18.5,107.2,47.7,30.9,58.2,29.6,20.1
turkohe01,Hedo Turkoglu,2015,35,SF,LAC,+6.9,LAC,62,705,17.9,11.4,12.5,60.2,2.0,5.3,1.4,1.6,-1.0,-0.9,-1.9,0.3,7.2,7.7,14.2,7.5,13.1,0.8,14.7,7.9,1.4,0.8,107.1,13.3,107.0,46.9,43.2,54.5,73.9,5.9
farmajo01,Jordan Farmar,2015,28,PG,LAC,+6.9,LAC,36,529,13.4,14.7,12.0,51.3,4.8,3.0,1.8,2.3,-2.1,+0.2,-1.8,0.2,5.9,5.9,16.6,18.0,16.4,1.7,7.1,4.5,1.9,0.8,100.5,17.0,108.0,42.6,36.1,90.9,61.4,7.0
bullore01,Reggie Bullock,2015,23,SF,LAC,+6.9,LAC,25,263,6.7,10.5,9.4,57.8,0.9,5.8,1.6,0.9,-2.1,+3.3,+1.3,0.5,6.9,7.2,10.7,3.1,9.6,0.0,16.8,8.6,1.7,0.6,106.0,9.7,105.8,53.3,38.5,80.0,72.2,9.3
udohek01,Ekpe Udoh,2015,27,PF,LAC,+6.9,LAC,33,128,3.2,3.9,8.6,51.9,2.4,7.7,4.5,2.1,-4.0,+0.3,-3.7,-0.1,6.2,7.2,12.3,8.5,20.0,6.3,16.4,11.4,3.2,4.5,101.5,13.2,99.7,45.8,,77.8,0.0,37.5
robinna01,Nate Robinson,2015,30,PG,LAC,+6.9,LAC,9,126,3.2,14.0,13.9,42.9,6.0,3.3,1.8,2.4,-4.9,-1.1,-6.0,-0.2,6.7,5.7,22.1,23.2,13.0,2.7,7.0,4.9,2.4,0.0,93.3,22.6,107.6,32.3,35.0,83.3,39.2,11.8
jonesda02,Dahntay Jones,2015,34,SF,LAC,+6.9,LAC,33,123,3.1,3.7,6.5,40.6,0.6,3.4,0.9,0.3,-5.6,-5.0,-10.6,-0.5,-1.0,-3.0,9.8,2.1,3.7,0.9,9.0,5.0,1.2,0.0,91.3,9.2,109.1,35.3,0.0,81.8,19.0,52.4
hamiljo02,Jordan Hamilton,2015,24,SF,LAC,+6.9,LAC,14,122,3.1,8.7,11.8,54.3,2.2,5.0,0.6,1.2,-2.0,-7.1,-9.1,-0.4,5.2,5.1,14.4,8.2,10.3,1.9,12.7,7.4,0.8,0.0,104.7,13.7,109.2,28.6,47.6,,60.0,0.0
douglch01,Chris Douglas-Roberts,2015,28,SG,LAC,+6.9,LAC,12,103,2.6,8.6,7.0,38.7,1.5,4.4,0.4,0.0,-3.5,-7.5,-10.9,-0.4,1.5,-0.8,10.7,5.0,0.0,1.1,11.8,6.6,0.5,0.0,96.1,10.2,110.1,28.6,14.3,100.0,33.3,38.1
wilcocj01,C.J. Wilcox,2015,24,SG,LAC,+6.9,LAC,21,101,2.6,4.8,15.4,52.7,3.0,2.6,1.5,3.8,-5.1,-3.9,-9.1,-0.3,5.5,3.4,21.8,12.0,20.5,1.1,6.5,3.9,1.5,0.8,88.6,21.1,109.1,47.4,36.8,100.0,50.0,5.3
cunnija01,Jared Cunningham,2015,23,SG,LAC,+6.9,LAC,19,89,2.3,4.7,14.9,45.2,4.3,3.8,1.3,3.0,-6.1,+1.8,-4.4,-0.1,3.3,0.6,23.2,16.4,15.3,1.3,9.9,5.7,1.7,0.0,88.4,23.0,108.0,40.0,30.8,53.8,39.4,39.4
hudsole01,Lester Hudson,2015,30,SG,LAC,+6.9,LAC,5,56,1.4,11.2,12.2,57.1,3.4,5.4,4.8,2.0,-0.0,+4.2,+4.2,0.2,10.3,13.5,15.1,12.6,16.0,2.1,13.8,8.0,5.4,1.5,107.5,15.2,98.0,37.5,50.0,75.0,42.9,28.6
johnswe01,Wesley Johnson,2015,27,SF,LAL,-7.2,LAL,76,2245,56.3,29.5,12.8,50.9,2.1,5.4,1.8,1.5,-0.6,-1.5,-2.0,0.8,7.2,7.2,16.4,8.6,10.5,3.2,12.9,7.8,1.3,1.6,101.9,15.9,111.5,45.1,35.1,80.4,37.5,16.2
linje01,Jeremy Lin,2015,26,PG,LAL,-7.2,LAL,74,1907,47.8,25.8,16.7,53.9,6.8,3.9,2.3,3.3,+0.9,+0.4,+1.4,4.0,10.0,9.0,21.9,28.6,17.7,1.4,10.2,5.7,2.2,1.4,104.1,22.8,110.5,44.4,36.9,79.5,26.9,41.0
hilljo01,Jordan Hill,2015,27,C,LAL,-7.2,LAL,70,1874,47.0,26.8,17.2,49.4,2.1,11.4,1.8,2.2,-2.5,+0.3,-2.2,0.5,11.3,10.3,22.7,9.5,11.1,9.9,23.4,16.4,0.9,2.3,101.2,22.6,109.3,46.2,27.3,73.8,1.4,21.6
davised01,Ed Davis,2015,25,PF,LAL,-7.2,LAL,79,1840,46.2,23.3,13.7,59.4,2.0,12.5,3.1,1.2,+1.2,+0.4,+1.6,4.0,12.2,16.3,14.8,8.3,9.5,13.3,23.1,18.0,1.4,4.3,123.5,15.7,106.8,60.1,,48.7,0.0,40.3
boozeca01,Carlos Boozer,2015,33,PF,LAL,-7.2,LAL,71,1692,42.4,23.8,18.9,51.7,2.2,10.9,1.2,2.1,-1.6,-1.8,-3.4,-0.5,11.8,10.0,23.7,10.3,10.2,7.0,25.2,15.7,1.2,0.6,102.3,22.9,109.3,49.9,,62.7,0.0,20.2
ellinwa01,Wayne Ellington,2015,27,SG,LAL,-7.2,LAL,65,1675,42.0,25.8,14.9,50.4,2.4,4.8,0.8,1.1,+0.3,-0.5,-0.2,2.2,8.2,7.9,18.5,10.2,7.2,2.0,12.3,6.9,1.0,0.1,103.4,17.4,113.7,43.9,37.0,81.3,39.4,10.4
clarkjo01,Jordan Clarkson,2015,22,PG,LAL,-7.2,LAL,59,1476,37.0,25.0,18.2,52.8,5.3,5.0,1.6,2.5,+0.2,-1.6,-1.4,1.0,11.0,10.6,23.0,23.8,12.6,4.0,10.5,7.1,1.8,0.7,106.8,23.3,112.0,48.2,31.4,82.9,20.3,26.5
kellyry01,Ryan Kelly,2015,23,PF,LAL,-7.2,LAL,52,1233,30.9,23.7,10.3,47.3,2.9,4.5,1.7,1.1,-1.9,-2.3,-4.2,-0.9,5.3,4.6,14.0,10.9,9.5,1.1,12.4,6.5,1.2,1.6,100.6,13.7,111.8,33.7,33.6,83.2,43.4,30.7
bryanko01,Kobe Bryant,2015,36,SG,LAL,-7.2,LAL,35,1207,30.3,34.5,24.8,47.7,6.3,6.3,1.7,4.1,+1.2,-3.5,-2.3,0.3,12.6,8.7,34.9,29.9,13.5,2.3,16.5,9.1,2.0,0.5,95.5,34.5,110.2,40.1,29.3,81.3,25.8,33.8
sacrero01,Robert Sacre,2015,25,C,LAL,-7.2,LAL,67,1133,28.4,16.9,10.4,44.9,1.9,7.9,2.4,1.2,-3.6,+0.5,-3.1,-0.2,5.9,6.5,14.8,7.4,9.5,8.4,14.6,11.4,1.3,3.1,99.9,15.2,110.1,41.3,0.0,67.1,0.3,26.8
youngni01,Nick Young,2015,29,SG,LAL,-7.2,LAL,42,1000,25.1,23.8,21.6,52.0,1.6,3.7,1.3,1.7,+1.8,-1.8,-0.0,1.4,7.9,7.5,26.0,6.9,7.5,1.8,9.1,5.3,1.2,0.9,104.8,24.0,113.4,36.3,36.9,89.2,47.3,31.1
pricero01,Ronnie Price,2015,31,PG,LAL,-7.2,LAL,43,982,24.6,22.8,8.6,45.5,6.4,2.7,2.8,2.0,-0.9,-0.4,-1.3,0.7,5.5,6.5,13.4,24.4,17.6,2.1,5.8,3.9,3.5,0.3,99.3,14.7,109.5,40.4,28.4,80.0,48.9,20.2
blackta01,Tarik Black,2015,23,C,LAL,-7.2,LAL,38,803,20.1,21.1,13.1,59.8,1.6,11.5,1.7,1.4,-0.7,-1.2,-1.9,0.3,10.1,12.0,14.3,6.8,11.2,11.1,22.5,16.6,0.8,2.2,120.5,15.0,109.6,58.9,,56.2,0.0,46.8
brownja01,Jabari Brown,2015,22,SG,LAL,-7.2,LAL,19,568,14.2,29.9,15.3,54.7,2.7,2.4,0.9,2.2,-2.6,-5.0,-7.6,-1.4,6.5,5.5,18.8,11.0,13.4,0.6,6.7,3.5,1.1,0.3,104.2,18.2,114.8,43.5,37.1,75.3,36.5,50.0
buyckdw01,Dwight Buycks,2015,25,PG,LAL,-7.2,LAL,6,123,3.1,20.5,16.2,58.6,4.4,3.7,0.9,3.7,-3.1,-6.1,-9.2,-0.4,9.8,8.5,20.4,18.4,21.3,1.7,9.3,5.4,1.2,0.0,101.7,20.7,114.1,37.9,63.6,90.0,27.5,25.0
henryxa01,Xavier Henry,2015,23,SF,LAL,-7.2,LAL,9,86,2.2,9.6,8.9,42.4,1.3,1.8,1.3,1.3,-3.5,-0.6,-4.0,-0.1,0.0,0.0,13.7,4.8,11.3,2.5,2.7,2.6,1.8,0.0,90.1,13.7,114.4,23.1,,58.3,0.0,184.6
blueva01,Vander Blue,2015,22,SG,LAL,-7.2,LAL,2,74,1.9,37.0,11.4,34.2,4.1,4.7,1.6,3.1,-7.3,-3.9,-11.2,-0.3,2.7,-1.2,23.0,16.8,15.7,2.9,10.9,6.7,2.1,0.0,72.0,22.9,111.8,35.0,20.0,40.0,33.3,16.7
randlju01,Julius Randle,2015,20,PF,LAL,-7.2,LAL,1,14,0.4,14.0,5.5,25.8,0.0,0.0,0.0,2.7,-20.2,-11.6,-31.8,-0.2,-8.2,-13.2,15.5,0.0,20.5,0.0,0.0,0.0,0.0,0.0,40.7,14.9,119.0,33.3,,0.0,0.0,66.7
gasolma01,Marc Gasol,2015,30,C,MEM,+3.5,MEM,81,2687,67.5,33.2,20.6,55.8,4.5,9.2,2.9,2.6,+1.4,+2.6,+4.0,9.3,15.9,15.5,24.6,19.7,12.2,4.9,21.8,13.4,1.4,4.0,110.6,24.7,99.7,50.0,17.6,79.5,1.6,41.0
leeco01,Courtney Lee,2015,29,SG,MEM,+3.5,MEM,77,2354,59.1,30.6,12.9,55.5,2.5,3.0,1.4,1.3,+0.0,-1.9,-1.8,1.1,7.7,8.3,15.2,9.8,10.0,1.0,7.6,4.3,1.7,0.4,109.0,14.5,105.8,47.3,40.2,86.0,34.8,20.1
randoza01,Zach Randolph,2015,33,PF,MEM,+3.5,MEM,71,2304,57.9,32.5,19.4,53.8,2.6,12.7,1.4,2.7,+1.6,+1.3,+2.9,6.6,14.8,14.7,24.3,11.4,12.8,11.2,25.8,18.5,1.6,0.5,106.9,24.5,100.6,49.0,35.0,76.5,2.1,32.0
conlemi01,Mike Conley,2015,27,PG,MEM,+3.5,MEM,70,2225,55.9,31.8,19.5,55.8,6.6,3.7,1.8,2.7,+2.4,+0.5,+2.9,6.4,12.9,13.3,23.7,28.0,13.6,1.5,9.2,5.4,2.1,0.5,110.0,24.0,104.3,47.3,38.6,85.9,31.4,28.2
allento01,Tony Allen,2015,33,SG,MEM,+3.5,MEM,63,1648,41.4,26.2,12.8,52.8,2.0,6.7,3.8,2.0,-0.5,+4.8,+4.3,6.0,8.6,11.2,16.6,8.1,14.4,7.2,12.2,9.7,4.1,1.5,102.5,16.8,98.3,50.5,34.5,62.7,6.4,27.7
udrihbe01,Beno Udrih,2015,32,PG,MEM,+3.5,MEM,79,1494,37.5,18.9,15.9,55.0,5.8,3.7,1.4,2.3,-0.2,-0.7,-0.8,1.4,11.3,10.7,19.6,24.0,13.9,1.5,9.4,5.5,1.6,0.4,108.1,20.0,105.4,53.9,26.8,85.3,19.2,20.2
greenje02,Jeff Green,2015,28,SF,MEM,+3.5,MEM,45,1361,34.2,30.2,16.9,53.0,2.3,5.4,1.4,1.5,-0.1,-0.7,-0.8,1.4,9.6,9.7,20.5,9.5,8.6,3.6,12.0,7.8,1.0,1.3,107.5,19.6,105.4,45.2,36.2,82.5,28.0,29.1
koufoko01,Kosta Koufos,2015,25,C,MEM,+3.5,MEM,81,1348,33.9,16.6,12.2,53.0,1.1,12.4,2.7,2.0,-3.2,+3.3,+0.0,1.9,10.3,10.8,15.8,4.3,14.9,10.3,25.8,18.1,1.1,3.9,103.3,16.2,99.1,50.8,,64.7,0.0,23.7
cartevi01,Vince Carter,2015,38,SG,MEM,+3.5,MEM,66,1091,27.4,16.5,13.8,44.5,2.8,4.8,2.0,1.5,-0.8,-0.6,-1.4,0.8,5.7,5.6,19.9,11.1,9.1,2.8,11.1,7.0,2.1,1.1,93.6,19.2,103.4,37.9,29.7,78.9,57.1,14.0
calatni01,Nick Calathes,2015,25,SG,MEM,+3.5,MEM,58,838,21.0,14.4,11.4,45.5,6.8,5.0,3.2,2.8,-1.9,+4.8,+2.9,2.4,8.1,8.0,17.9,26.6,18.6,2.6,11.8,7.2,3.9,0.5,93.4,19.3,99.4,45.6,25.6,53.3,17.4,18.2
leuerjo01,Jon Leuer,2015,25,PF,MEM,+3.5,MEM,63,824,20.7,13.1,13.6,47.8,2.2,9.8,1.2,1.7,-3.4,-0.0,-3.5,-0.3,8.8,7.6,18.6,8.8,10.5,7.0,21.7,14.3,1.1,0.9,98.9,18.5,102.5,46.7,24.1,62.7,10.6,21.6
princta01,Tayshaun Prince,2015,34,SF,MEM,+3.5,MEM,26,628,15.8,24.2,11.8,48.4,2.3,5.2,0.9,0.9,-0.9,-2.3,-3.3,-0.2,7.8,7.7,15.4,8.9,7.1,3.8,11.2,7.5,0.7,0.8,103.8,15.0,106.6,40.0,45.5,83.3,18.0,16.4
pondequ01,Quincy Pondexter,2015,26,SG,MEM,+3.5,MEM,30,540,13.6,18.0,9.7,45.2,2.0,4.1,0.7,0.7,-0.9,-3.0,-4.0,-0.3,3.6,3.5,13.4,7.5,6.3,4.2,7.8,6.0,0.5,0.8,101.1,13.3,108.0,50.0,23.3,70.0,54.1,22.2
adamsjo01,Jordan Adams,2015,20,SG,MEM,+3.5,MEM,30,248,6.2,8.3,14.8,48.9,2.5,4.4,3.6,2.2,+1.8,+0.1,+1.9,0.6,6.7,8.3,20.4,10.1,12.7,4.2,8.7,6.4,3.4,2.3,95.8,19.9,100.3,41.0,40.0,60.9,29.1,26.7
greenja01,JaMychal Green,2015,24,PF,MEM,+3.5,MEM,20,139,3.5,7.0,15.2,60.8,1.1,11.0,2.3,3.4,-1.5,+1.2,-0.2,0.2,9.9,10.8,18.6,4.7,21.3,13.2,18.8,16.0,1.9,1.8,105.9,19.3,100.8,63.9,0.0,80.0,10.0,25.0
stokeja01,Jarnell Stokes,2015,21,PF,MEM,+3.5,MEM,19,126,3.2,6.6,17.7,57.8,1.2,10.6,3.1,2.2,-0.8,-0.5,-1.3,0.1,8.0,11.8,20.5,5.2,12.4,14.6,16.3,15.4,2.1,3.3,113.7,21.1,99.9,56.8,,53.6,0.0,75.7
smithru01,Russ Smith,2015,23,PG,MEM,+3.5,MEM,6,36,0.9,6.0,27.2,60.3,6.5,3.3,3.3,5.4,+7.0,+10.0,+17.0,0.4,12.2,11.0,32.8,27.3,19.4,3.2,6.3,4.8,4.3,0.0,110.6,33.6,100.2,50.0,20.0,92.3,33.3,86.7
thomaty01,Tyrus Thomas,2015,28,PF,MEM,+3.5,MEM,2,7,0.2,3.5,22.4,106.4,5.6,0.0,0.0,0.0,+6.8,-14.0,-7.2,0.0,21.6,27.6,12.3,22.5,0.0,0.0,0.0,0.0,0.0,0.0,224.0,12.5,112.2,100.0,,100.0,0.0,200.0
lucaska01,Kalin Lucas,2015,25,PG,MEM,+3.5,MEM,1,6,0.2,6.0,0.0,0.0,0.0,0.0,6.5,0.0,-9.1,-6.9,-15.9,0.0,-5.0,-2.6,7.6,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,6.4,92.7,0.0,,,0.0,0.0
denglu01,Luol Deng,2015,29,SF,MIA,-2.8,MIA,72,2421,61.4,33.6,16.5,56.1,2.3,6.2,1.4,1.8,+1.8,-0.1,+1.7,5.5,10.8,11.4,19.5,9.9,10.7,5.2,13.3,9.3,1.4,0.8,110.4,19.0,108.6,51.3,35.5,76.1,28.0,31.9
chalmma01,Mario Chalmers,2015,28,PG,MIA,-2.8,MIA,80,2368,60.0,29.6,13.6,52.1,5.1,3.4,2.2,2.9,-0.8,+1.5,+0.8,4.2,7.2,6.3,18.9,21.0,18.2,1.2,9.0,5.2,2.7,0.4,99.9,19.4,107.1,46.7,29.4,77.4,37.4,40.1
wadedw01,Dwyane Wade,2015,33,SG,MIA,-2.8,MIA,62,1971,49.9,31.8,26.7,53.4,6.0,4.4,1.9,4.2,+2.0,-2.5,-0.5,2.3,14.4,11.8,34.7,32.1,14.4,3.6,9.6,6.7,2.0,0.9,102.4,34.4,108.4,48.9,28.4,76.8,9.4,34.1
boshch01,Chris Bosh,2015,30,C,MIA,-2.8,MIA,44,1556,39.4,35.4,23.6,54.8,2.4,7.9,1.7,2.4,-0.5,+0.4,-0.1,2.1,14.6,13.5,28.4,12.0,10.1,3.6,20.0,12.0,1.4,1.4,105.5,26.8,106.3,48.5,37.5,77.2,22.6,31.1
coleno01,Norris Cole,2015,26,PG,MIA,-2.8,MIA,47,1148,29.1,24.4,10.2,45.2,5.7,3.7,1.7,2.0,-1.6,-1.6,-3.2,-0.3,7.3,6.2,15.7,22.9,15.1,1.3,9.8,5.7,1.9,0.6,96.1,16.5,108.5,44.6,26.5,69.6,33.3,15.0
whiteha01,Hassan Whiteside,2015,25,C,MIA,-2.8,MIA,48,1142,28.9,23.8,19.6,61.9,0.2,16.7,5.2,2.0,+1.1,+2.6,+3.7,3.8,17.6,21.6,21.1,1.0,11.3,15.6,34.7,25.4,1.2,9.2,116.9,20.6,96.7,62.8,,50.0,0.0,40.3
anderch01,Chris Andersen,2015,36,C,MIA,-2.8,MIA,60,1132,28.7,18.9,11.2,62.2,1.5,10.5,3.0,1.4,-1.6,-0.1,-1.7,0.6,11.5,13.5,12.3,6.1,13.5,8.2,23.2,15.9,1.2,4.6,120.9,12.8,103.4,59.8,30.8,66.7,6.3,55.1
